YEAR,MO,DY,HR,Solar,Temperature,Humidity,Wind,Datetime,TempCorrection,PV_Power_W,PV_Energy_Wh,Pump_Wh,Fan_Wh,LED_Wh,Load_Wh,Charge_Wh,Discharge_Wh,SOC,Rule_Decision,Rule_Efficiency,Adaptive_Score,Adaptive_Decision,Adaptive_Efficiency,Improvement_%,Rule_Eff_Run,Adaptive_Eff_Run,SOC_Run
2024,2,21,0,0.0,25.21,95.37,1.51,2024-02-21 00:00:00,0.999055,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,31.45,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,2,21,1,0.0,25.08,95.74,1.65,2024-02-21 01:00:00,0.99964,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,31.38,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,2,21,2,0.0,24.92,95.94,1.88,2024-02-21 02:00:00,1.00036,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,31.3,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,2,21,3,0.0,24.79,96.05,1.91,2024-02-21 03:00:00,1.000945,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,31.24,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,2,21,4,0.0,24.76,95.94,1.77,2024-02-21 04:00:00,1.00108,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,31.22,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,2,21,5,0.0,24.81,95.7,1.66,2024-02-21 05:00:00,1.000855,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,31.25,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,2,21,6,85.88,26.23,91.15,1.51,2024-02-21 06:00:00,0.994465,8.54046542,8.54046542,1.8,0.0,24.0,25.8,0.0,18.17,20.0,Emergency,33.10257914728682,34.53,Emergency Mode,55.17,22.067420852713184,33.79082582713322,55.74352886550289,20.083165323980843
2024,2,21,7,278.9,27.37,83.63,1.84,2024-02-21 07:00:00,0.989335,27.59255315,27.59255315,1.8,2.4,19.2,23.4,3.98,0.0,21.64,Emergency,100.0,42.03,Priority Pump,100.0,0.0,100.0,100.0,21.729984880547274
2024,2,21,8,499.77,28.39,79.04,1.82,2024-02-21 08:00:00,0.984745,49.214600865,49.214600865,3.6,2.4,14.4,20.4,27.37,0.0,33.03,Normal Mode,100.0,53.93,Priority Pump,100.0,0.0,100.0,100.0,33.167347532554366
2024,2,21,9,657.6,29.38,75.12,1.84,2024-02-21 09:00:00,0.98029,64.4638704,64.4638704,3.6,4.8,7.2,15.6,46.42,0.0,52.35,Normal Mode,100.0,66.86,Adaptive Saving,100.0,0.0,100.0,100.0,52.56768523551986
2024,2,21,10,787.53,30.37,71.55,2.08,2024-02-21 10:00:00,0.975835,76.849933755,76.849933755,3.6,4.8,0.0,8.4,65.03,0.0,79.42,Normal Mode,100.0,82.53,Normal Operation,100.0,0.0,100.0,100.0,79.75024950152793
2024,2,21,11,877.97,31.07,68.96,2.14,2024-02-21 11:00:00,0.972685,85.398824945,85.398824945,7.2,7.2,0.0,14.4,67.45,0.0,100.0,Normal Mode,100.0,91.92,Normal Operation,100.0,0.0,100.0,100.0,100.0
2024,2,21,12,846.88,31.17,67.93,2.17,2024-02-21 12:00:00,0.972235,82.33663768,82.33663768,7.2,7.2,0.0,14.4,64.54,0.0,100.0,Normal Mode,100.0,90.94,Normal Operation,100.0,0.0,100.0,100.0,100.0
2024,2,21,13,736.6,31.35,67.06,2.25,2024-02-21 13:00:00,0.971425,71.5551655,71.5551655,7.2,7.2,0.0,14.4,54.3,0.0,100.0,Normal Mode,100.0,87.54,Normal Operation,100.0,0.0,100.0,100.0,100.0
2024,2,21,14,520.25,31.32,66.63,2.31,2024-02-21 14:00:00,0.97156,50.545409,50.545409,7.2,7.2,7.2,21.6,27.5,0.0,100.0,Normal Mode,100.0,79.63,Adaptive Saving,100.0,0.0,100.0,100.0,100.0
2024,2,21,15,383.15,30.87,67.81,2.35,2024-02-21 15:00:00,0.973585,37.302909275,37.302909275,7.2,4.8,14.4,26.4,10.36,0.0,100.0,Normal Mode,100.0,74.78,Adaptive Saving,100.0,0.0,100.0,100.0,100.0
2024,2,21,16,194.35,30.04,72.66,2.21,2024-02-21 16:00:00,0.97732,18.9942142,18.9942142,3.6,4.8,19.2,27.6,0.0,9.06,96.21,Battery Mode,68.81961666666666,67.77,Adaptive Saving,80.96,12.140383333333332,70.25046809574685,81.80163307868612,96.61006679100984
2024,2,21,17,43.6,28.64,81.48,1.96,2024-02-21 17:00:00,0.98362,4.288583200000001,4.288583200000001,1.8,2.4,24.0,28.2,0.0,25.17,85.7,Battery Mode,15.207741843971634,59.63,Priority Pump,20.28,5.072258156028367,15.523931038339366,20.490824096291437,86.05636341325793
2024,2,21,18,0.0,27.28,89.41,1.75,2024-02-21 18:00:00,0.98974,0.0,0.0,1.8,2.4,24.0,28.2,0.0,29.68,73.31,Battery Mode,0.0,53.32,Priority Pump,0.0,0.0,0.0,0.0,73.61484249505179
2024,2,21,19,0.0,26.79,90.87,1.77,2024-02-21 19:00:00,0.991945,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,61.97,Battery Mode,0.0,49.02,Priority Pump,0.0,0.0,0.0,0.0,62.22768775635465
2024,2,21,20,0.0,26.35,92.07,1.8,2024-02-21 20:00:00,0.993925,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,50.64,Battery Mode,0.0,44.27,Priority Pump,0.0,0.0,0.0,0.0,50.8505746003195
2024,2,21,21,0.0,25.97,92.94,1.85,2024-02-21 21:00:00,0.995635,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,39.3,Battery Mode,0.0,39.55,Emergency Mode,0.0,0.0,0.0,0.0,39.463419861622356
2024,2,21,22,0.0,25.66,93.61,1.87,2024-02-21 22:00:00,0.99703,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,27.97,Emergency,0.0,34.86,Emergency Mode,0.0,0.0,0.0,0.0,28.086306705587212
2024,2,21,23,0.0,25.35,94.19,1.87,2024-02-21 23:00:00,0.998425,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,31.52,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,2,22,0,0.0,25.04,94.88,1.86,2024-02-22 00:00:00,0.99982,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,31.36,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,2,22,1,0.0,24.8,95.25,1.78,2024-02-22 01:00:00,1.0009,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,31.24,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,2,22,2,0.0,24.58,95.52,1.68,2024-02-22 02:00:00,1.00189,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,31.13,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,2,22,3,0.0,24.52,95.45,1.55,2024-02-22 03:00:00,1.00216,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,31.1,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,2,22,4,0.0,24.39,95.55,1.54,2024-02-22 04:00:00,1.002745,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,31.04,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,2,22,5,0.0,24.25,96.12,1.6,2024-02-22 05:00:00,1.003375,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,30.97,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,2,22,6,82.32,25.54,91.79,2.17,2024-02-22 06:00:00,0.99757,8.21199624,8.21199624,1.8,0.0,24.0,25.8,0.0,18.51,20.0,Emergency,31.82944279069767,34.08,Emergency Mode,53.05,21.220557209302328,32.49121927115219,53.60149005464796,20.083165323980843
2024,2,22,7,290.45,26.97,83.7,2.62,2024-02-22 07:00:00,0.991135,28.787516075,28.787516075,1.8,0.0,19.2,21.0,7.4,0.0,23.06,Emergency,100.0,43.22,Priority Pump,100.0,0.0,100.0,100.0,23.155889618549914
2024,2,22,8,521.22,28.28,77.86,2.8,2024-02-22 08:00:00,0.98524,51.35267928,51.35267928,3.6,2.4,7.2,13.2,36.25,0.0,38.14,Normal Mode,100.0,58.11,Priority Pump,100.0,0.0,100.0,100.0,38.298596272831475
2024,2,22,9,714.12,29.42,73.07,2.99,2024-02-22 09:00:00,0.98011,69.99161532,69.99161532,3.6,4.8,0.0,8.4,58.51,0.0,62.5,Normal Mode,100.0,74.03,Adaptive Saving,100.0,0.0,100.0,100.0,62.75989163744014
2024,2,22,10,810.55,30.46,68.43,3.14,2024-02-22 10:00:00,0.97543,79.06347865,79.06347865,7.2,4.8,0.0,12.0,63.71,0.0,89.03,Normal Mode,100.0,86.3,Normal Operation,100.0,0.0,100.0,100.0,89.40021043970073
2024,2,22,11,867.15,31.29,64.59,3.32,2024-02-22 11:00:00,0.971695,84.260531925,84.260531925,7.2,7.2,0.0,14.4,66.37,0.0,100.0,Normal Mode,100.0,91.49,Normal Operation,100.0,0.0,100.0,100.0,100.0
2024,2,22,12,847.3,31.76,62.13,3.56,2024-02-22 12:00:00,0.96958,82.15251339999999,82.15251339999999,7.2,7.2,0.0,14.4,64.36,0.0,100.0,Normal Mode,100.0,90.66,Normal Operation,100.0,0.0,100.0,100.0,100.0
2024,2,22,13,844.05,31.85,61.22,3.72,2024-02-22 13:00:00,0.969175,81.803215875,81.803215875,7.2,7.2,0.0,14.4,64.03,0.0,100.0,Normal Mode,100.0,90.52,Normal Operation,100.0,0.0,100.0,100.0,100.0
2024,2,22,14,585.1,31.55,61.75,3.77,2024-02-22 14:00:00,0.970525,56.78541775,56.78541775,7.2,7.2,7.2,21.6,33.43,0.0,100.0,Normal Mode,100.0,81.46,Normal Operation,100.0,0.0,100.0,100.0,100.0
2024,2,22,15,432.12,30.89,64.05,3.65,2024-02-22 15:00:00,0.973495,42.06666594,42.06666594,7.2,4.8,14.4,26.4,14.88,0.0,100.0,Normal Mode,100.0,76.24,Adaptive Saving,100.0,0.0,100.0,100.0,100.0
2024,2,22,16,224.73,29.82,69.53,3.25,2024-02-22 16:00:00,0.97831,21.98556063,21.98556063,7.2,4.8,19.2,31.2,0.0,9.7,95.94,Battery Mode,70.46654048076923,67.97,Adaptive Saving,82.9,12.43345951923078,71.93163364799231,83.7618006697515,96.33894405913611
2024,2,22,17,49.78,28.01,80.86,2.57,2024-02-22 17:00:00,0.986455,4.91057299,4.91057299,1.8,2.4,24.0,28.2,0.0,24.52,85.7,Battery Mode,17.413379397163123,60.13,Adaptive Saving,20.49,3.076620602836876,17.775426731954724,20.703007186045934,86.05636341325793
2024,2,22,18,0.0,26.54,89.63,2.09,2024-02-22 18:00:00,0.99307,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,74.37,Battery Mode,0.0,53.86,Priority Pump,0.0,0.0,0.0,0.0,74.67925025722278
2024,2,22,19,0.0,26.1,91.41,1.97,2024-02-22 19:00:00,0.99505,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,63.03,Battery Mode,0.0,49.1,Priority Pump,0.0,0.0,0.0,0.0,63.292095518525635
2024,2,22,20,0.0,25.78,92.55,1.86,2024-02-22 20:00:00,0.99649,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,51.7,Battery Mode,0.0,44.41,Priority Pump,0.0,0.0,0.0,0.0,51.914982362490484
2024,2,22,21,0.0,25.51,93.32,1.79,2024-02-22 21:00:00,0.997705,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,40.36,Battery Mode,0.0,39.74,Emergency Mode,0.0,0.0,0.0,0.0,40.52782762379334
2024,2,22,22,0.0,25.3,94.08,1.7,2024-02-22 22:00:00,0.99865,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,29.02,Emergency,0.0,35.1,Emergency Mode,0.0,0.0,0.0,0.0,29.140672885096205
2024,2,22,23,0.0,25.07,95.01,1.73,2024-02-22 23:00:00,0.999685,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,31.38,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,2,23,0,0.0,24.85,95.88,1.79,2024-02-23 00:00:00,1.000675,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,31.27,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,2,23,1,0.0,24.72,96.44,1.79,2024-02-23 01:00:00,1.00126,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,31.2,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,2,23,2,0.0,24.68,96.61,1.76,2024-02-23 02:00:00,1.00144,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,31.18,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,2,23,3,0.0,24.6,96.66,1.73,2024-02-23 03:00:00,1.0018,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,31.14,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,2,23,4,0.0,24.5,96.74,1.7,2024-02-23 04:00:00,1.00225,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,31.09,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,2,23,5,0.0,24.46,96.78,1.68,2024-02-23 05:00:00,1.00243,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,31.07,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,2,23,6,50.38,25.36,93.74,2.15,2024-02-23 06:00:00,0.99838,5.029838440000001,5.029838440000001,1.8,0.0,24.0,25.8,0.0,21.86,20.0,Emergency,19.495497829457367,33.03,Emergency Mode,32.49,12.994502170542637,19.90083517774603,32.8277551720172,20.083165323980843
2024,2,23,7,175.57,26.39,89.01,2.45,2024-02-23 07:00:00,0.993745,17.447180965,17.447180965,1.8,0.0,19.2,21.0,0.0,3.74,20.0,Emergency,83.08181411904762,38.26,Emergency Mode,100.0,16.91818588095238,84.80919561607932,100.0,20.083165323980843
2024,2,23,8,322.4,27.77,82.52,2.81,2024-02-23 08:00:00,0.987535,31.838128399999995,31.838128399999995,1.8,2.4,14.4,18.6,12.58,0.0,25.22,Emergency,100.0,45.92,Priority Pump,100.0,0.0,100.0,100.0,25.324871473539844
2024,2,23,9,500.7,28.84,77.68,2.85,2024-02-23 09:00:00,0.98272,49.2047904,49.2047904,3.6,2.4,7.2,13.2,34.2,0.0,39.45,Normal Mode,100.0,57.74,Priority Pump,100.0,0.0,100.0,100.0,39.61404360155222
2024,2,23,10,652.0,29.32,75.03,2.89,2024-02-23 10:00:00,0.98056,63.932512,63.932512,3.6,4.8,7.2,15.6,45.92,0.0,58.56,Normal Mode,100.0,69.2,Adaptive Saving,100.0,0.0,100.0,100.0,58.80350806861592
2024,2,23,11,685.9,29.35,74.04,3.0,2024-02-23 11:00:00,0.980425,67.24735075,67.24735075,3.6,4.8,7.2,15.6,49.06,0.0,78.99,Normal Mode,100.0,78.38,Adaptive Saving,100.0,0.0,100.0,100.0,79.31846144706235
2024,2,23,12,603.78,29.32,73.71,3.02,2024-02-23 12:00:00,0.98056,59.20425168,59.20425168,3.6,4.8,7.2,15.6,41.42,0.0,96.23,Normal Mode,100.0,82.83,Normal Operation,100.0,0.0,100.0,100.0,96.63014995633384
2024,2,23,13,573.4,29.11,74.59,2.96,2024-02-23 13:00:00,0.981505,56.2794967,56.2794967,3.6,4.8,7.2,15.6,38.65,0.0,100.0,Normal Mode,100.0,83.53,Normal Operation,100.0,0.0,100.0,100.0,100.0
2024,2,23,14,506.62,28.79,76.51,2.77,2024-02-23 14:00:00,0.982945,49.79795959,49.79795959,3.6,2.4,7.2,13.2,34.77,0.0,100.0,Normal Mode,100.0,82.16,Normal Operation,100.0,0.0,100.0,100.0,100.0
2024,2,23,15,359.75,28.4,79.07,2.55,2024-02-23 15:00:00,0.9847,35.4245825,35.4245825,3.6,2.4,14.4,20.4,14.27,0.0,100.0,Normal Mode,100.0,76.51,Adaptive Saving,100.0,0.0,100.0,100.0,100.0
2024,2,23,16,182.62,27.85,83.32,2.04,2024-02-23 16:00:00,0.987175,18.02778985,18.02778985,1.8,2.4,19.2,23.4,0.0,5.65,97.62,Battery Mode,77.04183696581197,69.77,Adaptive Saving,90.64,13.598163034188032,78.64363929864723,91.58226312070295,98.02592994635052
2024,2,23,17,41.85,27.01,89.65,1.67,2024-02-23 17:00:00,0.990955,4.147146675,4.147146675,1.8,2.4,24.0,28.2,0.0,25.32,87.05,Battery Mode,14.706193882978724,59.94,Priority Pump,19.61,4.903806117021276,15.01195522767948,19.81385900040804,87.41197707262663
2024,2,23,18,0.0,26.36,93.08,1.54,2024-02-23 18:00:00,0.99388,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,75.72,Battery Mode,0.0,54.31,Priority Pump,0.0,0.0,0.0,0.0,76.03486391659148
2024,2,23,19,0.0,26.11,93.8,1.51,2024-02-23 19:00:00,0.995005,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,64.38,Battery Mode,0.0,49.65,Priority Pump,0.0,0.0,0.0,0.0,64.64770917789434
2024,2,23,20,0.0,25.87,94.35,1.51,2024-02-23 20:00:00,0.996085,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,53.05,Battery Mode,0.0,45.0,Priority Pump,0.0,0.0,0.0,0.0,53.27059602185919
2024,2,23,21,0.0,25.68,94.92,1.5,2024-02-23 21:00:00,0.99694,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,41.71,Battery Mode,0.0,40.36,Priority Pump,0.0,0.0,0.0,0.0,41.88344128316205
2024,2,23,22,0.0,25.52,95.32,1.41,2024-02-23 22:00:00,0.99766,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,30.38,Battery Mode,0.0,35.75,Emergency Mode,0.0,0.0,0.0,0.0,30.506328127126903
2024,2,23,23,0.0,25.36,95.6,1.3,2024-02-23 23:00:00,0.99838,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,31.52,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,2,24,0,0.0,25.19,95.85,1.24,2024-02-24 00:00:00,0.999145,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,31.44,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,2,24,1,0.0,24.99,96.26,1.32,2024-02-24 01:00:00,1.000045,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,31.34,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,2,24,2,0.0,24.81,96.77,1.49,2024-02-24 02:00:00,1.000855,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,31.25,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,2,24,3,0.0,24.66,97.4,1.69,2024-02-24 03:00:00,1.00153,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,31.17,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,2,24,4,0.0,24.59,97.94,1.91,2024-02-24 04:00:00,1.001845,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,31.14,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,2,24,5,0.0,24.67,97.72,2.12,2024-02-24 05:00:00,1.001485,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,31.18,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,2,24,6,78.45,25.55,94.48,3.16,2024-02-24 06:00:00,0.997525,7.825583625000001,7.825583625000001,1.8,0.0,24.0,25.8,0.0,18.92,20.0,Emergency,30.33171947674419,33.97,Emergency Mode,50.55,20.218280523255807,30.96235629603906,51.07550089090395,20.083165323980843
2024,2,24,7,273.67,26.25,89.65,3.55,2024-02-24 07:00:00,0.994375,27.213060625,27.213060625,1.8,0.0,19.2,21.0,5.9,0.0,22.44,Emergency,100.0,42.11,Priority Pump,100.0,0.0,100.0,100.0,22.53331149350651
2024,2,24,8,487.1,27.08,83.33,3.2,2024-02-24 08:00:00,0.99064,48.2540744,48.2540744,1.8,2.4,14.4,18.6,28.17,0.0,34.16,Normal Mode,100.0,54.1,Priority Pump,100.0,0.0,100.0,100.0,34.30204637335928
2024,2,24,9,648.22,28.34,77.73,3.08,2024-02-24 09:00:00,0.98497,63.84772534,63.84772534,3.6,2.4,7.2,13.2,48.12,0.0,54.19,Normal Mode,100.0,68.31,Adaptive Saving,100.0,0.0,100.0,100.0,54.4153364453261
2024,2,24,10,741.33,29.53,74.28,3.36,2024-02-24 10:00:00,0.979615,72.621798795,72.621798795,3.6,4.8,0.0,8.4,61.01,0.0,79.59,Normal Mode,100.0,81.63,Normal Operation,100.0,0.0,100.0,100.0,79.92095640678177
2024,2,24,11,684.75,30.22,72.6,3.48,2024-02-24 11:00:00,0.97651,66.86652224999999,66.86652224999999,3.6,4.8,7.2,15.6,48.7,0.0,99.86,Normal Mode,100.0,86.26,Normal Operation,100.0,0.0,100.0,100.0,100.0
2024,2,24,12,534.7,30.49,71.76,3.55,2024-02-24 12:00:00,0.975295,52.14902365,52.14902365,3.6,4.8,7.2,15.6,34.72,0.0,100.0,Normal Mode,100.0,81.68,Normal Operation,100.0,0.0,100.0,100.0,100.0
2024,2,24,13,461.23,30.53,71.38,3.66,2024-02-24 13:00:00,0.975115,44.975229145,44.975229145,3.6,4.8,14.4,22.8,21.07,0.0,100.0,Normal Mode,100.0,78.01,Adaptive Saving,100.0,0.0,100.0,100.0,100.0
2024,2,24,14,136.45,30.1,73.08,3.52,2024-02-24 14:00:00,0.97705,13.33184725,13.33184725,3.6,4.8,19.2,27.6,0.0,15.02,93.72,Battery Mode,48.303794384057966,65.01,Adaptive Saving,56.83,8.526205615942033,49.30809456142152,57.420785670228916,94.10971270817424
2024,2,24,15,90.82,29.38,76.46,3.15,2024-02-24 15:00:00,0.98029,8.90299378,8.90299378,3.6,4.8,24.0,32.4,0.0,24.73,83.4,Battery Mode,27.47837586419753,58.91,Priority Pump,36.64,9.16162413580247,28.049687872000874,37.02089718383226,83.74679940100013
2024,2,24,16,80.45,28.57,81.06,2.38,2024-02-24 16:00:00,0.983935,7.915757075,7.915757075,1.8,2.4,24.0,28.2,0.0,21.35,74.48,Battery Mode,28.070060549645397,56.28,Priority Pump,37.43,9.359939450354606,28.653674469588683,37.81910975957537,74.78970766650467
2024,2,24,17,23.73,27.5,87.62,1.75,2024-02-24 17:00:00,0.98875,2.34630375,2.34630375,1.8,2.4,24.0,28.2,0.0,27.21,63.12,Battery Mode,8.320226063829788,50.07,Priority Pump,11.09,2.7697739361702123,8.493214637877852,11.205287930368444,63.382469762483545
2024,2,24,18,0.0,26.66,91.54,1.41,2024-02-24 18:00:00,0.99253,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,51.78,Battery Mode,0.0,44.88,Priority Pump,0.0,0.0,0.0,0.0,51.99531502378641
2024,2,24,19,0.0,26.26,92.7,1.34,2024-02-24 19:00:00,0.99433,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,40.45,Battery Mode,0.0,40.15,Priority Pump,0.0,0.0,0.0,0.0,40.61820186775126
2024,2,24,20,0.0,25.96,93.48,1.35,2024-02-24 20:00:00,0.99568,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,29.11,Emergency,0.0,35.46,Emergency Mode,0.0,0.0,0.0,0.0,29.23104712905412
2024,2,24,21,0.0,25.67,94.05,1.39,2024-02-24 21:00:00,0.996985,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,31.68,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,2,24,22,0.0,25.43,94.43,1.36,2024-02-24 22:00:00,0.998065,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,31.56,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,2,24,23,0.0,25.27,94.99,1.3,2024-02-24 23:00:00,0.998785,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,31.48,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,2,25,0,0.0,25.12,95.26,1.26,2024-02-25 00:00:00,0.99946,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,31.4,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,2,25,1,0.0,24.93,95.8,1.25,2024-02-25 01:00:00,1.000315,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,31.31,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,2,25,2,0.0,24.77,96.39,1.29,2024-02-25 02:00:00,1.001035,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,31.23,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,2,25,3,0.0,24.65,96.72,1.45,2024-02-25 03:00:00,1.001575,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,31.17,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,2,25,4,0.0,24.58,97.22,1.59,2024-02-25 04:00:00,1.00189,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,31.13,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,2,25,5,0.0,24.57,97.41,1.62,2024-02-25 05:00:00,1.001935,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,31.13,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,2,25,6,76.15,25.48,95.27,1.87,2024-02-25 06:00:00,0.99784,7.5985516,7.5985516,1.8,0.0,24.0,25.8,0.0,19.16,20.0,Emergency,29.4517503875969,33.86,Emergency Mode,49.09,19.638249612403104,30.064091478293754,49.60032321927745,20.083165323980843
2024,2,25,7,262.75,26.31,92.03,2.18,2024-02-25 07:00:00,0.994105,26.120108875,26.120108875,1.8,0.0,19.2,21.0,4.86,0.0,22.01,Emergency,100.0,41.64,Priority Pump,100.0,0.0,100.0,100.0,22.10152343904092
2024,2,25,8,478.4,27.17,87.94,2.46,2024-02-25 08:00:00,0.990235,47.3728424,47.3728424,1.8,2.4,14.4,18.6,27.33,0.0,33.38,Normal Mode,100.0,53.57,Priority Pump,100.0,0.0,100.0,100.0,33.51880292572403
2024,2,25,9,635.53,27.97,83.89,2.88,2024-02-25 09:00:00,0.986635,62.70361415499999,62.70361415499999,1.8,2.4,7.2,11.4,48.74,0.0,53.66,Normal Mode,100.0,68.23,Adaptive Saving,100.0,0.0,100.0,100.0,53.883132564240604
2024,2,25,10,708.85,28.43,81.52,2.95,2024-02-25 10:00:00,0.984565,69.790890025,69.790890025,1.8,2.4,0.0,4.2,62.31,0.0,79.61,Normal Mode,100.0,82.05,Normal Operation,100.0,0.0,100.0,100.0,79.94103957210575
